delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.1,1000,exp,21,3,255,3,1755.8385260999203,,1755.8257494999561,1755.8385260999203,1756.8391098000575,1756.8391098000575,1756.8391098000575,1757.7421516000759,space,0.8998700000811368,None,1757.7431415999308,1757.856092866805,1758.1874476000667,1758.151214200072,1758.1512782000937,1758.1874476000667,1758.1874476000667,1758.1874476000667,1760.2721224001143,100,1,[2.1175177998375148],[2.1175328998360783],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,21,4,256,10,1760.2902001999319,,1760.2736041999888,1760.2902001999319,1761.2732395001221,1761.2732395001221,1761.289250300033,1762.0588507000357,space,0.7794351999182254,None,1762.0598021000624,1762.4727344667228,1762.804758100072,1762.772009300068,1762.7720693999436,1762.804758100072,1762.804758100072,1762.804758100072,1766.5228265000042,100,1,[3.747384399874136],[3.7474010998848826],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,21,5,257,5,1766.539629700128,,1766.524440499954,1766.539629700128,1767.539717100095,1767.539717100095,1767.539717100095,1768.392130299937,space,0.8443386999424547,None,1768.3930500000715,1769.1062895667894,1769.4374259000178,1769.4013624000363,1769.4014147999696,1769.4374259000178,1769.4374259000178,1769.4374259000178,1772.2898031000514,200,1,[2.885291799902916],[2.8853072999045253],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,400,unexp,21,6,258,0,1772.305443600053,,1772.291641100077,1772.305443600053,1773.3063904000446,1773.3063904000446,1773.3063904000446,1773.792689600028,space,0.4830974000506103,None,1773.793768200092,1773.9058504666357,1774.2375552000012,1774.2014578999951,1774.2015223000199,1774.2375552000012,1774.2375552000012,1774.2375552000012,1776.9738437000196,100,1,[2.768940399866551],[2.7689574998803437],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,21,7,259,9,1776.9894056001212,,1776.9753211999778,1776.9894056001212,1777.989963100059,1777.989963100059,1777.989963100059,1778.9415102000348,space,0.9437609000597149,None,1778.9423821000382,1779.0562284666269,1779.3875527000055,1779.3517257999629,1779.3517847000621,1779.3875527000055,1779.3875527000055,1779.3875527000055,1789.5059625001159,200,1,[10.150742599973455],[10.150758699979633],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,21,8,260,11,1789.5226386000868,,1789.5074533999432,1789.5226386000868,1790.5064685000107,1790.5064685000107,1790.5228383999784,1791.107233399991,space,0.5855396001134068,None,1791.1083426999394,1791.8228029667555,1792.1544884999748,1792.122096200008,1792.1221469000448,1792.1544884999748,1792.1544884999748,1792.1544884999748,1794.189320200123,300,1,[2.064240400213748],[2.0642558000981808],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,21,9,261,4,1794.205757400021,,1794.1908221999183,1794.205757400021,1795.189719100017,1795.189719100017,1795.2062091999687,1795.7916166000068,space,0.5952838000375777,None,1795.7923920000903,1796.2064997666205,1796.5376069000922,1796.5012109000236,1796.5012785000727,1796.5376069000922,1796.5376069000922,1796.5376069000922,1799.4066745999735,200,1,[2.9020428000949323],[2.902061800006777],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,400,unexp,21,10,262,1,1799.4224408001173,,1799.408437800128,1799.4224408001173,1800.4223982000258,1800.4223982000258,1800.4223982000258,1801.1083392000291,space,0.6769999000243843,None,1801.1092205999885,1801.5234210666424,1801.8537940001115,1801.8228806001134,1801.8229336000513,1801.8537940001115,1801.8537940001115,1801.8537940001115,1804.2238700001035,200,1,[2.398397099925205],[2.3984115999192],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,21,11,263,6,1804.2394413999282,,1804.2254188000225,1804.2394413999282,1805.2396033999976,1805.2396033999976,1805.2396033999976,1806.3422849001363,space,1.0965972999110818,None,1806.3431701001246,1806.456664466594,1806.7881615001243,1806.7517206999473,1806.7517864000984,1806.7881615001243,1806.7881615001243,1806.7881615001243,1808.7571761000436,100,1,[2.001945999916643],[2.001961899921298],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,400,unexp,22,0,264,2,1808.7723866000306,,1808.758699200116,1808.7723866000306,1809.7729201000184,1809.7729201000184,1809.7729201000184,1811.292288100114,space,1.5164262000471354,None,1811.293259399943,1812.0068122666019,1812.3378890999593,1812.302030300023,1812.302101300098,1812.3378890999593,1812.3378890999593,1812.3378890999593,1815.3064689000603,200,1,[3.0010085001122206],[3.001024099998176],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,400,unexp,22,1,265,1,1815.3230137999635,,1815.3079601000063,1815.3230137999635,1816.3234590999782,1816.3234590999782,1816.3234590999782,1824.0753480999265,space,7.746676200069487,None,1824.076328099938,1824.4892925667266,1824.8041393000167,1824.7811750001274,1824.7812183001079,1824.8041393000167,1824.8041393000167,1824.8041393000167,1829.6573570999317,100,1,[4.873562399996445],[4.873580100014806],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,22,2,266,4,1829.6726995001081,,1829.658838900039,1829.6726995001081,1830.6729548999574,1830.6729548999574,1830.6729548999574,1831.0090085000265,space,0.32753969985060394,None,1831.0099828001112,1831.4230226667753,1831.7542214000132,1831.722637400031,1831.722696900135,1831.7542214000132,1831.7542214000132,1831.7542214000132,1836.3570813001134,200,1,[4.631460699951276],[4.631479100091383],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,22,3,267,6,1836.3728636000305,,1836.3587857999373,1836.3728636000305,1837.3728889001068,1837.3728889001068,1837.3728889001068,1837.6257637999952,space,0.2498290000949055,None,1837.6267776999157,1837.7401317665974,1838.0714372000657,1838.0314845000394,1838.0315322000533,1838.0714372000657,1838.0714372000657,1838.0714372000657,1839.9223054000176,100,1,[1.8879970000125468],[1.888012700015679],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,22,4,268,3,1839.9388051000424,,1839.92382190004,1839.9388051000424,1840.9381921999156,1840.9381921999156,1840.9381921999156,1841.4606178000104,space,0.5057167999912053,None,1841.462065299973,1841.5726536666664,1841.9044977999292,1841.8714827001095,1841.8715673999395,1841.9044977999292,1841.9044977999292,1841.9044977999292,1845.0556386001408,100,1,[3.181022400036454],[3.181039300048724],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,22,5,269,8,1845.0724112000316,,1845.057127499953,1845.0724112000316,1846.05650159996,1846.05650159996,1846.073188800132,1846.5744130001403,space,0.5051734000444412,None,1846.5754939001054,1847.2896507667067,1847.6043231000658,1847.5811610999517,1847.5812049999367,1847.6043231000658,1847.6043231000658,1847.6043231000658,1849.7075299001299,200,1,[2.1234087999910116],[2.1234236999880522],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,22,6,270,5,1849.722579699941,,1849.70906010014,1849.722579699941,1850.7228015,1850.7228015,1850.7228015,1851.1093214999419,space,0.37952489987947047,None,1851.1101995001081,1851.8227473667978,1852.154355000006,1852.1224961001426,1852.1225547001231,1852.154355000006,1852.154355000006,1852.154355000006,1858.1894570000004,300,1,[6.0640988000668585],[6.064114100066945],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,400,unexp,22,7,271,0,1858.205968900118,,1858.1913783999626,1858.205968900118,1859.2065234999172,1859.2065234999172,1859.2065234999172,1862.7582167999353,space,3.5352737000212073,None,1862.7592094999272,1862.8729939666266,1863.2046141999308,1863.1723595000803,1863.1724233999848,1863.2046141999308,1863.2046141999308,1863.2046141999308,1865.4406747000758,100,1,[2.2653283001855016],[2.2653455999679863],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,22,8,272,10,1865.4562347999308,,1865.4421518999152,1865.4562347999308,1866.4563144999556,1866.4563144999556,1866.4563144999556,1871.3919053000864,space,4.92524140002206,None,1871.3929137000814,1871.8061072666353,1872.1377608000766,1872.101481199963,1872.1015260999557,1872.1377608000766,1872.1377608000766,1872.1377608000766,1874.5397195001133,200,1,[2.434479300165549],[2.434495200170204],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,22,9,273,11,1874.5563715000171,,1874.5414357001428,1874.5563715000171,1875.5561798000708,1875.5561798000708,1875.5561798000708,1876.659112200141,space,1.1004928001202643,None,1876.660151900025,1877.3729911666053,1877.7049956999253,1877.6723313999828,1877.6723813000135,1877.7049956999253,1877.7049956999253,1877.7049956999253,1880.2909500000533,100,1,[2.61582940001972],[2.615844399901107],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,22,10,274,9,1880.3062945001293,,1880.2925142000895,1880.3062945001293,1881.3069527000189,1881.3069527000189,1881.3069527000189,1884.1917036001105,space,2.868211799999699,None,1884.1926760999486,1884.3059844666316,1884.637838799972,1884.6021444001235,1884.602218199987,1884.637838799972,1884.637838799972,1884.637838799972,1888.490759300068,200,1,[3.885588000062853],[3.885610800003633],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,22,11,275,7,1888.5060749999247,,1888.4923044000752,1888.5060749999247,1889.5068248999305,1889.5068248999305,1889.5068248999305,1890.4259609999135,space,0.9121289998292923,None,1890.4268211999442,1890.8399936666867,1891.1543715000153,1891.131212899927,1891.1312559000216,1891.1543715000153,1891.1543715000153,1891.1543715000153,1895.975495700026,200,1,[4.841046900022775],[4.8410640000365674],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,23,0,276,7,1895.9887945000082,,1895.9770891000517,1895.9887945000082,1896.9900758001022,1896.9900758001022,1896.9900758001022,1897.59134620009,space,0.5871631999034435,None,1897.5922089000233,1898.006307366599,1898.3383571999148,1898.3012169001158,1898.3013025999535,1898.3383571999148,1898.3383571999148,1898.3383571999148,1900.0223660001066,300,1,[1.7182746999897063],[1.7182803999166936],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,23,1,277,4,1900.0385054000653,,1900.022997400025,1900.0385054000653,1901.0236877000425,1901.0236877000425,1901.0400827999692,1901.941596900113,space,0.9097337001003325,None,1901.9426401001401,1902.3565963667972,1902.6881291000172,1902.6519108000211,1902.6520010000095,1902.6881291000172,1902.6881291000172,1902.6881291000172,1904.6238736999221,300,1,[1.9686134001240134],[1.9686296000145376],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,23,2,278,5,1904.6389740000013,,1904.625704200007,1904.6389740000013,1905.6396322001237,1905.6396322001237,1905.6396322001237,1906.491771100089,space,0.8450371001381427,None,1906.4926428000908,1907.207116366659,1907.5396279001143,1907.5011738000903,1907.5012165999506,1907.5396279001143,1907.5396279001143,1907.5396279001143,1910.9247177999932,300,1,[3.420486700022593],[3.420503000030294],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,23,3,279,6,1910.9397702999413,,1910.9262099000625,1910.9397702999413,1911.940561000025,1911.940561000025,1911.940561000025,1913.3083011000417,space,1.362025500042364,None,1913.3091981001198,1913.4234552668097,1913.754682800034,1913.7219722000882,1913.722025499912,1913.754682800034,1913.754682800034,1913.754682800034,1915.8410690000746,200,1,[2.1165150001179427],[2.116530100116506],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,400,unexp,23,4,280,1,1915.8557607000694,,1915.8425578000024,1915.8557607000694,1916.8566700001247,1916.8566700001247,1916.8566700001247,1917.6417618999258,space,0.7766644998919219,None,1917.642760100076,1918.0566093666168,1918.3882572001312,1918.3515743000899,1918.3516239000019,1918.3882572001312,1918.3882572001312,1918.3882572001312,1920.2070913000498,100,1,[1.852166400058195],[1.8521849000826478],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,23,5,281,3,1920.2230609001126,,1920.2086700999644,1920.2230609001126,1921.2234909001272,1921.2234909001272,1921.2234909001272,1921.9085683999583,space,0.6682295999489725,None,1921.9097436000593,1922.0235428666385,1922.354898300022,1922.322288400028,1922.3223548000678,1922.354898300022,1922.354898300022,1922.354898300022,1924.1566491001286,100,1,[1.8316448000259697],[1.8316614001523703],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,23,6,282,8,1924.172805200098,,1924.1581387000624,1924.172805200098,1925.1726722000167,1925.1726722000167,1925.1726722000167,1925.675694799982,space,0.49105349997989833,None,1925.6766407000832,1926.3903182666438,1926.704656700138,1926.6816032000352,1926.6816752001178,1926.704656700138,1926.704656700138,1926.704656700138,1929.0229911999777,200,1,[2.3383367999922484],[2.3383589000441134],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,23,7,283,11,1929.0400928000454,,1929.0245125999209,1929.0400928000454,1930.0391977000982,1930.0391977000982,1930.0391977000982,1930.7759376999456,space,0.720756100025028,None,1930.7767686001025,1931.4902276667456,1931.82145830011,1931.787788900081,1931.7878578000236,1931.82145830011,1931.82145830011,1931.82145830011,1934.441974000074,200,1,[2.6507576999720186],[2.6507759999949485],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,23,8,284,9,1934.4562361999415,,1934.4434710000642,1934.4562361999415,1935.4565739000682,1935.4565739000682,1935.4565739000682,1936.0444080000743,space,0.5702383001334965,None,1936.0462551000528,1936.1574526667284,1936.4881369001232,1936.4515633999836,1936.4516110999975,1936.4881369001232,1936.4881369001232,1936.4881369001232,1938.6055656000972,100,1,[2.151184899965301],[2.15119139989838],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,400,unexp,23,9,285,2,1938.6216683001257,,1938.606201800052,1938.6216683001257,1939.606788800098,1939.606788800098,1939.623642000137,1940.1263918001205,space,0.514382699970156,None,1940.127368699992,1940.8402095665845,1941.1543372001033,1941.1314042999875,1941.1314558000304,1941.1543372001033,1941.1543372001033,1941.1543372001033,1943.1227851000149,200,1,[1.9885633999947459],[1.9885794001165777],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,400,unexp,23,10,286,0,1943.139389100019,,1943.1243358000647,1943.139389100019,1944.1239287999924,1944.1239287999924,1944.1402231999673,1944.5265365000814,space,0.40030819992534816,None,1944.5275626999792,1944.6398349668054,1944.971614100039,1944.9313155999407,1944.9313632000703,1944.971614100039,1944.971614100039,1944.971614100039,1947.190411800053,100,1,[2.2561003000009805],[2.2561164000071585],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,23,11,287,10,1947.2066331000533,,1947.1924743999261,1947.2066331000533,1948.2064921001438,1948.2064921001438,1948.2064921001438,1949.6924350000918,space,1.4783985000103712,None,1949.6934589000884,1950.1070688667862,1950.438617200125,1950.4076570000034,1950.4077056001406,1950.438617200125,1950.438617200125,1950.438617200125,1952.406509600114,200,1,[1.9958632998168468],[1.9958782999310642],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,24,0,288,11,1952.4229616001248,,1952.4081047000363,1952.4229616001248,1953.4065014000516,1953.4065014000516,1953.4231851999648,1953.7591550999787,space,0.34718959988094866,None,1953.760133499978,1954.473094066667,1954.805723400088,1954.772201600019,1954.7722779000178,1954.805723400088,1954.805723400088,1954.805723400088,1956.724284300115,100,1,[1.9492162999231368],[1.949231999926269],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,24,1,289,8,1956.7394600000698,,1956.7258649000432,1956.7394600000698,1957.7399023000617,1957.7399023000617,1957.7399023000617,1958.4752317001112,space,0.7267850001808256,None,1958.476161000086,1959.187717766796,1959.5368840000592,1959.516060099937,1959.5160948999692,1959.5368840000592,1959.5368840000592,1959.5368840000592,1961.557694700081,200,1,[2.0395261999219656],[2.0395468999631703],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,24,2,290,9,1961.573147600051,,1961.559345500078,1961.573147600051,1962.5727665000595,1962.5727665000595,1962.5727665000595,1963.0917758999858,space,0.5072031999006867,None,1963.0926678001415,1963.2068778665891,1963.5382946999744,1963.5016999000218,1963.5017438000068,1963.5382946999744,1963.5382946999744,1963.5382946999744,1966.0398329000454,100,1,[2.5348701998591423],[2.5348873999901116],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
